mean_vehicle_count,max_vehicle_count,vehicle_count_std,entry_count,exit_count,flow_imbalance,avg_density,max_density,mean_displacement,stop_ratio,slow_vehicle_fraction,avg_wait_time,max_wait_time,entry_to_exit_time_mean,entry_to_exit_time_std,bus_ratio,truck_ratio,two_wheeler_ratio,camera_id,video_file,minute,time_segment_id,clean_filename,Camera
2.8833333333333333,5,1.2726830800408333,22,1,21,7.875e-05,0.0002,4.609110189190186,0.4503311258278146,0.7284768211920529,7.269230769230769,20.0,0.0,0.0,0.0,0.0909090909090909,0.0,camera_1,normanniles1_2025-10-23-10-07-45.mp4,0,2384,normanniles1_2025-10-23-10-07-45.mp4,Norman Niles #1
3.458333333333333,6,1.5486329096622249,13,1,12,0.0001029166666666,0.00025,3.144088218777397,0.5137362637362637,0.7884615384615384,13.0,31.0,0.0,0.0,0.0,0.0769230769230769,0.0,camera_1,normanniles1_2025-10-23-10-08-45.mp4,0,2385,normanniles1_2025-10-23-10-08-45.mp4,Norman Niles #1
3.3583333333333334,7,1.5800624108630084,19,1,18,0.0001020833333333,0.00025,3.6840601949955465,0.4099378881987577,0.7329192546583851,8.75,25.0,0.0,0.0,0.0,0.0526315789473684,0.0,camera_1,normanniles1_2025-10-23-10-09-45.mp4,0,2386,normanniles1_2025-10-23-10-09-45.mp4,Norman Niles #1
1.4333333333333331,5,1.4067298564006128,9,2,7,2.6250000000000004e-05,0.00015,3.889437983088384,0.4921875,0.765625,4.846153846153846,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,camera_1,normanniles1_2025-10-23-10-10-45.mp4,0,2387,normanniles1_2025-10-23-10-10-45.mp4,Norman Niles #1
4.283333333333333,10,1.8402143594942653,30,2,28,0.00014625,0.0003,8.843501514197243,0.208133971291866,0.5406698564593302,8.357142857142858,40.0,0.0,0.0,0.0333333333333333,0.2,0.0,camera_1,normanniles1_2025-10-23-10-11-45.mp4,0,2388,normanniles1_2025-10-23-10-11-45.mp4,Norman Niles #1
3.35,7,1.498054293631131,23,0,23,8.916666666666665e-05,0.00025,4.196575840323124,0.3296703296703296,0.6703296703296703,6.903225806451613,23.0,0.0,0.0,0.0,0.0434782608695652,0.0,camera_1,normanniles1_2025-10-23-10-12-45.mp4,0,2389,normanniles1_2025-10-23-10-12-45.mp4,Norman Niles #1
3.1416666666666666,7,1.4450826581510443,15,2,13,6.125e-05,0.00025,6.1020974471162,0.5530546623794212,0.7877813504823151,6.681818181818182,18.0,0.0,0.0,0.0,0.1333333333333333,0.0,camera_1,normanniles1_2025-10-23-10-13-45.mp4,0,2390,normanniles1_2025-10-23-10-13-45.mp4,Norman Niles #1
3.658333333333333,8,1.4916201110053309,19,2,17,5.3750000000000005e-05,0.00025,3.389503562173704,0.622093023255814,0.7877906976744186,4.961538461538462,15.0,0.0,0.0,0.0526315789473684,0.1052631578947368,0.0,camera_1,normanniles1_2025-10-23-10-15-45.mp4,0,2391,normanniles1_2025-10-23-10-15-45.mp4,Norman Niles #1
3.1666666666666665,6,1.2337837015547832,11,0,11,5.291666666666668e-05,0.00015,3.808586073145303,0.6307692307692307,0.7876923076923077,9.071428571428571,18.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,camera_1,normanniles1_2025-10-23-10-16-45.mp4,0,2392,normanniles1_2025-10-23-10-16-45.mp4,Norman Niles #1
4.833333333333333,8,1.2337837015547832,27,1,26,0.0001375,0.0003,3.847720794071088,0.5422680412371134,0.7711340206185567,9.166666666666666,29.0,0.0,0.0,0.0,0.4074074074074074,0.0,camera_1,normanniles1_2025-10-23-10-17-45.mp4,0,2393,normanniles1_2025-10-23-10-17-45.mp4,Norman Niles #1
5.083333333333333,9,1.5142838424666478,29,1,28,0.0001433333333333,0.0003,2.5843629347494743,0.6737451737451737,0.8552123552123552,8.19047619047619,51.0,0.0,0.0,0.0344827586206896,0.2068965517241379,0.0,camera_1,normanniles1_2025-10-23-10-18-45.mp4,0,2394,normanniles1_2025-10-23-10-18-45.mp4,Norman Niles #1
6.408333333333333,12,1.968484329517397,28,2,26,0.0002070833333333,0.00035,6.331219433982633,0.6520423600605144,0.8078668683812406,13.805555555555555,68.0,0.0,0.0,0.0,0.3214285714285714,0.0,camera_1,normanniles1_2025-10-23-10-19-45.mp4,0,2395,normanniles1_2025-10-23-10-19-45.mp4,Norman Niles #1
5.283333333333333,11,2.229287379909154,32,1,31,0.0001783333333333,0.0004,3.0942529416985782,0.5532710280373832,0.7738317757009345,9.304347826086955,52.0,0.0,0.0,0.0,0.1875,0.0,camera_1,normanniles1_2025-10-23-10-20-45.mp4,0,2396,normanniles1_2025-10-23-10-20-45.mp4,Norman Niles #1
6.358333333333333,13,2.0607273527136534,36,2,34,0.0001995833333333,0.00045,4.148980868673227,0.5482866043613707,0.7523364485981309,9.979166666666666,42.0,0.0,0.0,0.0,0.3333333333333333,0.0,camera_1,normanniles1_2025-10-23-10-21-45.mp4,0,2397,normanniles1_2025-10-23-10-21-45.mp4,Norman Niles #1
5.3,11,1.7445152144172702,33,3,30,0.00015875,0.0003,2.991465710888934,0.6407766990291263,0.8330097087378641,8.466666666666667,39.0,0.0,0.0,0.0,0.3636363636363636,0.0,camera_1,normanniles1_2025-10-23-10-22-45.mp4,0,2398,normanniles1_2025-10-23-10-22-45.mp4,Norman Niles #1
8.075,12,2.102230957816005,33,5,28,0.0002712499999999,0.00045,4.538263464671334,0.5180572851805728,0.7198007471980075,11.836363636363636,62.0,0.0,0.0,0.0,0.0909090909090909,0.0,camera_1,normanniles1_2025-10-23-10-23-45.mp4,0,2399,normanniles1_2025-10-23-10-23-45.mp4,Norman Niles #1
6.366666666666666,11,1.9490738541391623,30,3,27,0.000195,0.00035,4.242568865438778,0.5429042904290429,0.7557755775577558,7.932203389830509,42.0,0.0,0.0,0.0,0.2666666666666666,0.0,camera_1,normanniles1_2025-10-23-10-24-45.mp4,0,2400,normanniles1_2025-10-23-10-24-45.mp4,Norman Niles #1
7.058333333333334,12,2.4024148730438344,33,2,31,0.0002275,0.0004,6.157279004017208,0.3890489913544668,0.6642651296829971,9.75,30.0,0.0,0.0,0.0303030303030303,0.0606060606060606,0.0,camera_1,normanniles1_2025-10-23-10-25-45.mp4,0,2401,normanniles1_2025-10-23-10-25-45.mp4,Norman Niles #1
6.616666666666666,12,2.569641133612932,34,2,32,0.0002133333333333,0.00045,3.75003791928787,0.4776785714285714,0.7529761904761905,9.48148148148148,39.0,0.0,0.0,0.0,0.1764705882352941,0.0,camera_1,normanniles1_2025-10-23-10-26-45.mp4,0,2402,normanniles1_2025-10-23-10-26-45.mp4,Norman Niles #1
4.133333333333334,14,2.291045370325278,22,1,21,8.708333333333331e-05,0.00035,4.83863570410572,0.5216284987277354,0.6997455470737913,7.464285714285714,24.0,0.0,0.0,0.0,0.0454545454545454,0.0,camera_1,normanniles1_2025-10-23-10-27-45.mp4,0,2403,normanniles1_2025-10-23-10-27-45.mp4,Norman Niles #1
5.533333333333333,10,1.829996964174774,30,2,28,0.0001558333333333,0.00035,5.159293296991576,0.3685258964143426,0.6812749003984063,6.233333333333333,25.0,0.0,0.0,0.0,0.0666666666666666,0.0,camera_1,normanniles1_2025-10-23-10-28-45.mp4,0,2404,normanniles1_2025-10-23-10-28-45.mp4,Norman Niles #1
3.325,10,1.5767186390306505,21,6,15,6.625e-05,0.0002,3.908577465303136,0.5436241610738255,0.7516778523489933,4.96875,17.0,0.0,0.0,0.0,0.0476190476190476,0.0,camera_1,normanniles1_2025-10-23-10-29-45.mp4,0,2405,normanniles1_2025-10-23-10-29-45.mp4,Norman Niles #1
4.033333333333333,8,1.359738536958076,28,6,22,7.750000000000001e-05,0.00025,6.717630649012503,0.4883720930232558,0.661498708010336,5.470588235294118,17.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,camera_1,normanniles1_2025-10-23-10-30-45.mp4,0,2406,normanniles1_2025-10-23-10-30-45.mp4,Norman Niles #1
9.1,14,1.588500340992514,36,1,35,0.00030625,0.00045,5.21392112952847,0.3604118993135011,0.7105263157894737,11.666666666666666,58.0,0.0,0.0,0.0,0.0833333333333333,0.0,camera_1,normanniles1_2025-10-23-10-31-45.mp4,0,2407,normanniles1_2025-10-23-10-31-45.mp4,Norman Niles #1
5.8,12,2.570992026436488,22,3,19,0.0001345833333333,0.0004,5.099631657651899,0.5158878504672897,0.7252336448598131,7.021739130434782,32.0,0.0,0.0,0.0,0.0909090909090909,0.0,camera_1,normanniles1_2025-10-23-10-32-45.mp4,0,2408,normanniles1_2025-10-23-10-32-45.mp4,Norman Niles #1
4.525,11,1.5327671055969332,18,8,10,8.416666666666668e-05,0.0002,4.178618188332184,0.5093457943925234,0.7313084112149533,8.782608695652174,22.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-10-33-45.mp4,0,2409,normanniles1_2025-10-23-10-33-45.mp4,Norman Niles #1
6.833333333333333,11,2.328566559543064,29,3,26,0.0002079166666666,0.0004,4.854904187930389,0.4308426073131955,0.7297297297297297,9.41509433962264,47.0,0.0,0.0,0.0344827586206896,0.0,0.0,camera_1,normanniles1_2025-10-23-10-34-45.mp4,0,2410,normanniles1_2025-10-23-10-34-45.mp4,Norman Niles #1
5.041666666666667,9,1.854704978037088,27,1,26,0.00015625,0.0003,4.27702675864935,0.4045174537987679,0.6960985626283368,9.615384615384617,29.0,0.0,0.0,0.0,0.2222222222222222,0.0,camera_1,normanniles1_2025-10-23-10-35-45.mp4,0,2411,normanniles1_2025-10-23-10-35-45.mp4,Norman Niles #1
7.958333333333333,13,2.211318736762196,33,0,33,0.0002808333333333,0.00055,3.345771345033644,0.4969249692496925,0.7945879458794588,12.716981132075473,62.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-10-36-45.mp4,0,2412,normanniles1_2025-10-23-10-36-45.mp4,Norman Niles #1
9.125,17,2.5805764859813785,40,10,30,0.0002641666666666,0.0005,5.211219869980318,0.4117647058823529,0.704772475027747,7.287356321839081,35.0,0.0,0.0,0.0,0.075,0.0,camera_1,normanniles1_2025-10-23-10-37-45.mp4,0,2413,normanniles1_2025-10-23-10-37-45.mp4,Norman Niles #1
8.758333333333333,14,2.565787186983536,34,0,34,0.0003308333333333,0.0005,3.775814522112228,0.5191846522781774,0.7829736211031175,12.603174603174605,62.0,0.0,0.0,0.0,0.088235294117647,0.0,camera_1,normanniles1_2025-10-23-11-00-45.mp4,0,2436,normanniles1_2025-10-23-11-00-45.mp4,Norman Niles #1
9.458333333333334,15,1.8836835957476743,43,3,40,0.0003070833333333,0.00045,5.061850021067744,0.3783469150174621,0.7043073341094296,9.826666666666666,34.0,0.0,0.0,0.0,0.0465116279069767,0.0,camera_1,normanniles1_2025-10-23-11-01-45.mp4,0,2437,normanniles1_2025-10-23-11-01-45.mp4,Norman Niles #1
10.308333333333334,17,2.25756444475506,45,4,41,0.0003833333333333,0.00065,3.083385233529929,0.5787815126050421,0.8182773109243697,10.952380952380953,52.0,0.0,0.0,0.0,0.0222222222222222,0.0,camera_1,normanniles1_2025-10-23-11-02-45.mp4,0,2438,normanniles1_2025-10-23-11-02-45.mp4,Norman Niles #1
6.733333333333333,12,1.569146972791976,36,3,33,0.0002266666666666,0.0004,6.601163375014848,0.1919866444073455,0.5358931552587646,10.461538461538462,42.0,0.0,0.0,0.0,0.0555555555555555,0.0,camera_1,normanniles1_2025-10-23-11-03-45.mp4,0,2439,normanniles1_2025-10-23-11-03-45.mp4,Norman Niles #1
4.858333333333333,11,1.6242733418020776,28,5,23,0.0001358333333333,0.00025,6.829109368027029,0.2555282555282555,0.5184275184275184,8.35897435897436,33.0,0.0,0.0,0.0,0.0357142857142857,0.0,camera_1,normanniles1_2025-10-23-11-04-45.mp4,0,2440,normanniles1_2025-10-23-11-04-45.mp4,Norman Niles #1
8.491666666666667,14,2.1525017744217747,27,2,25,0.00031,0.00045,4.413432705948189,0.5238095238095238,0.811965811965812,15.829787234042554,63.0,0.0,0.0,0.0,0.074074074074074,0.0,camera_1,normanniles1_2025-10-23-11-05-45.mp4,0,2441,normanniles1_2025-10-23-11-05-45.mp4,Norman Niles #1
8.85,14,1.7255433926737398,35,5,30,0.0003029166666666,0.0005,4.346862745064104,0.4130982367758186,0.7292191435768262,10.385714285714286,46.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-06-45.mp4,0,2442,normanniles1_2025-10-23-11-06-45.mp4,Norman Niles #1
9.058333333333334,13,1.619134714043962,36,3,33,0.0003470833333333,0.00055,3.2484032189531327,0.5981735159817352,0.819634703196347,12.815384615384616,77.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-07-45.mp4,0,2443,normanniles1_2025-10-23-11-07-45.mp4,Norman Niles #1
8.941666666666666,14,2.02194557020927,40,2,38,0.0003183333333333,0.0005,4.452858365585552,0.3903345724907063,0.748451053283767,8.883720930232558,43.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-08-45.mp4,0,2444,normanniles1_2025-10-23-11-08-45.mp4,Norman Niles #1
9.133333333333333,15,1.5542057635833022,29,4,25,0.0003616666666666,0.0005,2.832651358028868,0.6489841986455982,0.8498871331828443,14.466666666666669,82.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-09-45.mp4,0,2445,normanniles1_2025-10-23-11-09-45.mp4,Norman Niles #1
8.741666666666667,15,1.8142759498549887,39,2,37,0.0002941666666666,0.00045,4.260817417665809,0.4293333333333333,0.7026666666666667,7.932584269662922,41.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-10-45.mp4,0,2446,normanniles1_2025-10-23-11-10-45.mp4,Norman Niles #1
11.175,15,1.8242007382229988,45,3,42,0.0003491666666666,0.0005,4.097513644525423,0.4223968565815324,0.7455795677799607,12.144927536231885,58.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-11-45.mp4,0,2447,normanniles1_2025-10-23-11-11-45.mp4,Norman Niles #1
11.9,17,1.5726834816113937,41,5,36,0.0004070833333333,0.00055,3.5143285706501524,0.5543859649122806,0.8035087719298246,13.569444444444445,60.0,0.0,0.0,0.0,0.0975609756097561,0.0,camera_1,normanniles1_2025-10-23-11-12-45.mp4,0,2448,normanniles1_2025-10-23-11-12-45.mp4,Norman Niles #1
11.741666666666667,18,1.530227833435996,44,6,38,0.0004079166666666,0.00055,3.5233169419449104,0.5866314863676341,0.8117854001759015,12.39240506329114,58.0,0.0,0.0,0.0,0.0681818181818181,0.0,camera_1,normanniles1_2025-10-23-11-13-45.mp4,0,2449,normanniles1_2025-10-23-11-13-45.mp4,Norman Niles #1
10.416666666666666,18,2.0959617256895595,35,5,30,0.0003504166666666,0.0005,3.4303370104291613,0.6018145161290323,0.8346774193548387,13.140625,58.0,0.0,0.0,0.0,0.0857142857142857,0.0,camera_1,normanniles1_2025-10-23-11-14-45.mp4,0,2450,normanniles1_2025-10-23-11-14-45.mp4,Norman Niles #1
11.625,19,1.7609774747754914,41,3,38,0.0003908333333333,0.00055,4.445871485731756,0.5238532110091743,0.7926605504587156,12.181818181818182,51.0,0.0,0.0,0.024390243902439,0.048780487804878,0.0,camera_1,normanniles1_2025-10-23-11-15-45.mp4,0,2451,normanniles1_2025-10-23-11-15-45.mp4,Norman Niles #1
9.866666666666667,16,1.931896017445614,34,2,32,0.0003445833333333,0.00055,4.03591572735435,0.511340206185567,0.7731958762886598,11.026666666666667,49.0,0.0,0.0,0.0294117647058823,0.1176470588235294,0.0,camera_1,normanniles1_2025-10-23-11-16-45.mp4,0,2452,normanniles1_2025-10-23-11-16-45.mp4,Norman Niles #1
10.075,14,1.5446817363672902,39,5,34,0.0003308333333333,0.0005,5.177229490065657,0.3643006263048016,0.6805845511482255,12.030303030303031,35.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-17-45.mp4,0,2453,normanniles1_2025-10-23-11-17-45.mp4,Norman Niles #1
11.025,16,1.4402690720834077,44,5,39,0.0003899999999999,0.0005,5.103890847701205,0.3740671641791044,0.7154850746268657,12.0,51.0,0.0,0.0,0.0,0.0681818181818181,0.0,camera_1,normanniles1_2025-10-23-11-18-45.mp4,0,2454,normanniles1_2025-10-23-11-18-45.mp4,Norman Niles #1
10.725,17,1.6018869082012832,37,5,32,0.0003679166666666,0.00055,3.610265700405033,0.4911591355599214,0.8074656188605108,13.17910447761194,60.0,0.0,0.0,0.0,0.081081081081081,0.0,camera_1,normanniles1_2025-10-23-11-19-45.mp4,0,2455,normanniles1_2025-10-23-11-19-45.mp4,Norman Niles #1
11.308333333333334,15,1.6421319137700914,33,5,28,0.00037375,0.0005,3.820225134195717,0.5316681534344335,0.7912578055307761,18.6875,65.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-20-45.mp4,0,2456,normanniles1_2025-10-23-11-20-45.mp4,Norman Niles #1
10.733333333333333,17,1.7113996870657917,37,5,32,0.0003429166666666,0.0005,3.7980781611517496,0.4284313725490196,0.7578431372549019,13.716666666666669,51.0,0.0,0.0,0.0,0.1081081081081081,0.0,camera_1,normanniles1_2025-10-23-11-21-45.mp4,0,2457,normanniles1_2025-10-23-11-21-45.mp4,Norman Niles #1
9.991666666666667,15,1.947202409155818,38,4,34,0.0003329166666666,0.0005,5.114545199118124,0.4164948453608247,0.7608247422680412,11.75,45.0,0.0,0.0,0.0,0.0789473684210526,0.0,camera_1,normanniles1_2025-10-23-11-22-45.mp4,0,2458,normanniles1_2025-10-23-11-22-45.mp4,Norman Niles #1
10.5,16,1.760681686165901,47,3,44,0.0003774999999999,0.0006,4.123019378269024,0.5154639175257731,0.8072164948453608,8.311926605504587,41.0,0.0,0.0,0.0,0.0851063829787234,0.0,camera_1,normanniles1_2025-10-23-11-23-45.mp4,0,2459,normanniles1_2025-10-23-11-23-45.mp4,Norman Niles #1
10.658333333333331,15,1.921352966589487,46,1,45,0.0004391666666666,0.0007,3.635422414960849,0.6014967259120674,0.8325537885874649,10.038095238095238,70.0,0.0,0.0,0.0,0.0652173913043478,0.0,camera_1,normanniles1_2025-10-23-11-24-45.mp4,0,2460,normanniles1_2025-10-23-11-24-45.mp4,Norman Niles #1
10.266666666666667,14,1.7211107524567448,43,4,39,0.00036625,0.00065,3.3134415228247867,0.5288562434417629,0.8016789087093389,11.415584415584416,43.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-25-45.mp4,0,2461,normanniles1_2025-10-23-11-25-45.mp4,Norman Niles #1
10.3,15,1.7204650534085255,42,2,40,0.0003966666666666,0.0006,3.565506341155306,0.4592233009708737,0.8,15.35483870967742,64.0,0.0,0.0,0.0,0.0476190476190476,0.0,camera_1,normanniles1_2025-10-23-11-26-45.mp4,0,2462,normanniles1_2025-10-23-11-26-45.mp4,Norman Niles #1
7.416666666666667,14,2.531742921827219,31,6,25,0.0002125,0.00045,5.378885232081737,0.39067055393586,0.6938775510204082,14.166666666666666,51.0,0.0,0.0,0.0,0.1935483870967742,0.0,camera_1,normanniles1_2025-10-23-11-27-45.mp4,0,2463,normanniles1_2025-10-23-11-27-45.mp4,Norman Niles #1
3.575,11,2.0234562016510265,20,4,16,9.666666666666664e-05,0.0003,6.4985979110289245,0.3152866242038216,0.5222929936305732,11.6,32.0,0.0,0.0,0.0,0.1,0.0,camera_1,normanniles1_2025-10-23-11-28-45.mp4,0,2464,normanniles1_2025-10-23-11-28-45.mp4,Norman Niles #1
3.125,12,2.7885554802920214,23,4,19,0.0001137499999999,0.00035,5.380358944186577,0.339041095890411,0.6506849315068494,9.1,32.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-29-45.mp4,0,2465,normanniles1_2025-10-23-11-29-45.mp4,Norman Niles #1
6.775,12,1.5136187322660442,44,2,42,0.000245,0.0004,6.174531086751459,0.1892332789559543,0.567699836867863,9.1875,39.0,0.0,0.0,0.0,0.0227272727272727,0.0,camera_1,normanniles1_2025-10-23-11-30-45.mp4,0,2466,normanniles1_2025-10-23-11-30-45.mp4,Norman Niles #1
7.166666666666667,11,1.7432409153323842,28,5,23,0.0002308333333333,0.0004,6.619692054136307,0.2559880239520958,0.5763473053892215,13.19047619047619,41.0,0.0,0.0,0.0,0.1071428571428571,0.0,camera_1,normanniles1_2025-10-23-11-31-45.mp4,0,2467,normanniles1_2025-10-23-11-31-45.mp4,Norman Niles #1
3.183333333333333,10,1.5863129857909155,19,4,15,7.833333333333332e-05,0.00025,5.939603862076895,0.290566037735849,0.5811320754716981,6.714285714285714,30.0,0.0,0.0,0.0,0.1052631578947368,0.0,camera_1,normanniles1_2025-10-23-11-32-45.mp4,0,2468,normanniles1_2025-10-23-11-32-45.mp4,Norman Niles #1
4.075,10,2.6961778502168583,27,4,23,0.0001204166666666,0.00035,11.105947646216684,0.1709401709401709,0.4586894586894587,7.410256410256411,22.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-33-45.mp4,0,2469,normanniles1_2025-10-23-11-33-45.mp4,Norman Niles #1
6.6,12,2.4644133852366035,30,3,27,0.0002141666666666,0.00035,5.024285879443488,0.3328100470957614,0.6279434850863422,13.17948717948718,53.0,0.0,0.0,0.0,0.0,0.0,camera_1,normanniles1_2025-10-23-11-34-45.mp4,0,2470,normanniles1_2025-10-23-11-34-45.mp4,Norman Niles #1
6.616666666666666,12,2.2180446844512,36,3,33,0.0001995833333333,0.0004,5.676978294674308,0.3358778625954198,0.6473282442748092,8.553571428571429,34.0,0.0,0.0,0.0,0.0555555555555555,0.0,camera_1,normanniles1_2025-10-23-11-35-45.mp4,0,2471,normanniles1_2025-10-23-11-35-45.mp4,Norman Niles #1
9.366666666666667,16,2.6768555350551804,39,3,36,0.000365,0.00065,3.1079166691805336,0.5698198198198198,0.8502252252252253,11.526315789473683,69.0,0.0,0.0,0.0,0.0256410256410256,0.0,camera_1,normanniles1_2025-10-23-11-36-45.mp4,0,2472,normanniles1_2025-10-23-11-36-45.mp4,Norman Niles #1
3.925,15,2.4054192288802105,29,2,27,0.0001191666666666,0.00035,6.674026621672136,0.2253086419753086,0.558641975308642,6.651162790697675,19.0,0.0,0.0,0.0,0.1379310344827586,0.0,camera_1,normanniles1_2025-10-23-11-37-45.mp4,0,2473,normanniles1_2025-10-23-11-37-45.mp4,Norman Niles #1
2.441666666666667,7,1.6871861848125187,16,2,14,7.083333333333334e-05,0.00025,9.604924378646707,0.1083743842364532,0.4334975369458128,8.947368421052632,27.0,0.0,0.0,0.0,0.0625,0.0,camera_1,normanniles1_2025-10-23-11-38-45.mp4,0,2474,normanniles1_2025-10-23-11-38-45.mp4,Norman Niles #1
4.275,10,1.741467293213781,23,4,19,0.00012,0.00025,8.150664810403265,0.3777173913043478,0.6086956521739131,9.93103448275862,52.0,0.0,0.0,0.0434782608695652,0.1739130434782608,0.0,camera_1,normanniles1_2025-10-23-11-39-45.mp4,0,2475,normanniles1_2025-10-23-11-39-45.mp4,Norman Niles #1
8.375,13,2.5529802845563325,39,3,36,0.0003004166666666,0.00055,6.743063378786327,0.3678025851938895,0.7356051703877791,11.444444444444445,59.0,0.0,0.0,0.0512820512820512,0.0256410256410256,0.0,camera_1,normanniles1_2025-10-23-11-40-45.mp4,0,2476,normanniles1_2025-10-23-11-40-45.mp4,Norman Niles #1
10.891666666666667,15,2.0607273527136534,38,2,36,0.0004195833333333,0.00065,3.290781423057522,0.6549165120593692,0.8506493506493507,10.945652173913045,56.0,0.0,0.0,0.0,0.0526315789473684,0.0,camera_1,normanniles1_2025-10-23-11-41-45.mp4,0,2477,normanniles1_2025-10-23-11-41-45.mp4,Norman Niles #1
6.05,17,3.410400758464221,31,3,28,0.00017625,0.0005,4.011760971423332,0.4885057471264368,0.7164750957854407,7.69090909090909,30.0,0.0,0.0,0.0,0.064516129032258,0.0,camera_1,normanniles1_2025-10-23-11-42-45.mp4,0,2478,normanniles1_2025-10-23-11-42-45.mp4,Norman Niles #1
4.666666666666667,11,2.2073110841524404,22,2,20,0.0001429166666666,0.0004,4.604833117172857,0.3656716417910448,0.7089552238805971,12.703703703703704,53.0,0.0,0.0,0.0,0.1363636363636363,0.0,camera_1,normanniles1_2025-10-23-11-43-45.mp4,0,2479,normanniles1_2025-10-23-11-43-45.mp4,Norman Niles #1
6.2,13,3.2316146634976968,32,3,29,0.00019,0.0004,4.9714669904207645,0.4073394495412844,0.6972477064220184,9.5,40.0,0.0,0.0,0.0625,0.09375,0.0,camera_1,normanniles1_2025-10-23-11-44-45.mp4,0,2480,normanniles1_2025-10-23-11-44-45.mp4,Norman Niles #1
2.1083333333333334,7,1.6471988006579197,21,1,20,6.75e-05,0.0003,8.391543526978273,0.1573033707865168,0.5112359550561798,7.043478260869565,28.0,0.0,0.0,0.0,0.2857142857142857,0.0,camera_1,normanniles1_2025-10-23-12-09-45.mp4,0,2505,normanniles1_2025-10-23-12-09-45.mp4,Norman Niles #1
8.525,12,1.978899104721276,39,0,39,0.0003295833333333,0.0005,4.502557100325143,0.4164705882352941,0.7329411764705882,14.125,53.0,0.0,0.0,0.0,0.0512820512820512,0.0,camera_1,normanniles1_2025-10-23-12-17-45.mp4,0,2509,normanniles1_2025-10-23-12-17-45.mp4,Norman Niles #1
8.433333333333334,14,2.445176658012441,27,3,24,0.0003033333333333,0.0005,5.132535916373088,0.528415961305925,0.7642079806529625,13.48148148148148,80.0,0.0,0.0,0.0,0.037037037037037,0.0,camera_1,normanniles1_2025-10-23-12-18-45.mp4,0,2510,normanniles1_2025-10-23-12-18-45.mp4,Norman Niles #1
3.433333333333333,8,1.579732748143038,21,1,20,8.708333333333331e-05,0.00025,8.449247836850615,0.2093023255813953,0.4451827242524916,8.038461538461538,25.0,0.0,0.0,0.0,0.1428571428571428,0.0,camera_1,normanniles1_2025-10-23-12-19-45.mp4,0,2511,normanniles1_2025-10-23-12-19-45.mp4,Norman Niles #1
6.458333333333333,11,2.344837710565251,36,4,32,0.0002425,0.0004,5.666479493193117,0.2525597269624573,0.6552901023890785,8.083333333333334,48.0,0.0,0.0,0.0,0.0833333333333333,0.0,camera_1,normanniles1_2025-10-23-12-20-45.mp4,0,2512,normanniles1_2025-10-23-12-20-45.mp4,Norman Niles #1
4.725,12,2.041088353468969,26,5,21,0.0001220833333333,0.0003,9.158160727103777,0.3295454545454545,0.5886363636363636,9.766666666666667,34.0,0.0,0.0,0.0384615384615384,0.0769230769230769,0.0,camera_1,normanniles1_2025-10-23-12-21-45.mp4,0,2513,normanniles1_2025-10-23-12-21-45.mp4,Norman Niles #1
5.05,9,1.7457090250096092,27,3,24,0.0001229166666666,0.0003,4.1114227108201336,0.4435146443514644,0.6924686192468619,8.428571428571429,39.0,0.0,0.0,0.0,0.2962962962962963,0.0,camera_1,normanniles1_2025-10-23-12-22-45.mp4,0,2514,normanniles1_2025-10-23-12-22-45.mp4,Norman Niles #1
6.65,11,1.656552645304901,36,3,33,0.0002045833333333,0.00035,6.600499362711679,0.2889983579638752,0.5993431855500821,9.627450980392156,37.0,0.0,0.0,0.0,0.1111111111111111,0.0,camera_1,normanniles1_2025-10-23-12-23-45.mp4,0,2515,normanniles1_2025-10-23-12-23-45.mp4,Norman Niles #1
4.1,10,2.005824851110718,22,3,19,0.00010875,0.0003,7.065801684247932,0.2741433021806853,0.4953271028037383,8.15625,32.0,0.0,0.0,0.0,0.1363636363636363,0.0,camera_1,normanniles1_2025-10-23-12-24-45.mp4,0,2516,normanniles1_2025-10-23-12-24-45.mp4,Norman Niles #1
